fold,split,task_id,impl_index,sim
fold_8,test,BigCodeBench/298,1,0.99357677
fold_8,test,BigCodeBench/298,2,0.99071914
fold_8,test,BigCodeBench/298,3,0.99005175
fold_8,test,BigCodeBench/915,1,0.99789286
fold_8,test,BigCodeBench/915,2,0.99547017
fold_8,test,BigCodeBench/915,3,0.99693125
fold_8,test,BigCodeBench/1139,1,0.9890358
fold_8,test,BigCodeBench/1139,2,0.99162805
fold_8,test,BigCodeBench/1139,3,0.9905571
fold_8,test,BigCodeBench/177,1,0.98544323
fold_8,test,BigCodeBench/177,2,0.98639035
fold_8,test,BigCodeBench/177,3,0.9884143
fold_8,test,BigCodeBench/996,1,0.94605017
fold_8,test,BigCodeBench/996,2,0.9516603
fold_8,test,BigCodeBench/996,3,0.9518366
fold_8,test,BigCodeBench/599,1,0.98526406
fold_8,test,BigCodeBench/599,2,0.99251693
fold_8,test,BigCodeBench/599,3,0.9700893
fold_8,test,BigCodeBench/250,1,0.9803712
fold_8,test,BigCodeBench/250,2,0.97176486
fold_8,test,BigCodeBench/250,3,0.9723393
fold_8,test,BigCodeBench/558,1,0.9885716
fold_8,test,BigCodeBench/558,2,0.98958933
fold_8,test,BigCodeBench/558,3,0.9807814
fold_8,test,BigCodeBench/183,1,0.9911717
fold_8,test,BigCodeBench/183,2,0.9954208
fold_8,test,BigCodeBench/183,3,0.99412495
fold_8,test,BigCodeBench/346,1,0.98972315
fold_8,test,BigCodeBench/346,2,0.9909717
fold_8,test,BigCodeBench/346,3,0.99272984
fold_8,test,BigCodeBench/433,1,0.9903133
fold_8,test,BigCodeBench/433,2,0.9921835
fold_8,test,BigCodeBench/433,3,0.99334395
fold_8,test,BigCodeBench/205,1,0.98865056
fold_8,test,BigCodeBench/205,2,0.98814297
fold_8,test,BigCodeBench/205,3,0.9896721
fold_8,test,BigCodeBench/952,1,0.9912398
fold_8,test,BigCodeBench/952,2,0.99773264
fold_8,test,BigCodeBench/952,3,0.99595344
fold_8,test,BigCodeBench/271,1,0.9905187
fold_8,test,BigCodeBench/271,2,0.9922843
fold_8,test,BigCodeBench/271,3,0.99125254
fold_8,test,BigCodeBench/70,1,0.98259145
fold_8,test,BigCodeBench/70,2,0.98013115
fold_8,test,BigCodeBench/70,3,0.98021543
fold_8,test,BigCodeBench/1073,1,0.9880785
fold_8,test,BigCodeBench/1073,2,0.9667704
fold_8,test,BigCodeBench/1073,3,0.9756506
fold_8,test,BigCodeBench/972,1,0.9831475
fold_8,test,BigCodeBench/972,2,0.9798466
fold_8,test,BigCodeBench/972,3,0.99469584
fold_8,test,BigCodeBench/541,1,0.99202603
fold_8,test,BigCodeBench/541,2,0.9903072
fold_8,test,BigCodeBench/541,3,0.99845374
fold_8,test,BigCodeBench/851,1,0.98479724
fold_8,test,BigCodeBench/851,2,0.9916538
fold_8,test,BigCodeBench/851,3,0.9672507
fold_8,test,BigCodeBench/611,1,0.97616297
fold_8,test,BigCodeBench/611,2,0.9824744
fold_8,test,BigCodeBench/611,3,0.9917236
fold_8,test,BigCodeBench/1129,1,0.9854471
fold_8,test,BigCodeBench/1129,2,0.98009115
fold_8,test,BigCodeBench/1129,3,0.9839376
fold_8,test,BigCodeBench/484,1,0.99325264
fold_8,test,BigCodeBench/484,2,0.9920578
fold_8,test,BigCodeBench/484,3,0.99422723
fold_8,test,BigCodeBench/1116,1,0.99232507
fold_8,test,BigCodeBench/1116,2,0.9935768
fold_8,test,BigCodeBench/1116,3,0.99625385
fold_8,test,BigCodeBench/995,1,0.99693775
fold_8,test,BigCodeBench/995,2,0.9898437
fold_8,test,BigCodeBench/995,3,0.98241353
fold_8,test,BigCodeBench/458,1,0.98669714
fold_8,test,BigCodeBench/458,2,0.99348545
fold_8,test,BigCodeBench/458,3,0.9864835
fold_8,test,BigCodeBench/36,1,0.9952662
fold_8,test,BigCodeBench/36,2,0.9970456
fold_8,test,BigCodeBench/36,3,0.9916565
fold_8,test,BigCodeBench/893,1,0.9954237
fold_8,test,BigCodeBench/893,2,0.9929561
fold_8,test,BigCodeBench/893,3,0.9915638
fold_8,test,BigCodeBench/492,1,0.98696506
fold_8,test,BigCodeBench/492,2,0.9938327
fold_8,test,BigCodeBench/492,3,0.99113226
fold_8,test,BigCodeBench/1100,1,0.98922706
fold_8,test,BigCodeBench/1100,2,0.9904899
fold_8,test,BigCodeBench/1100,3,0.99459034
fold_8,test,BigCodeBench/32,1,0.9482267
fold_8,test,BigCodeBench/32,2,0.96205175
fold_8,test,BigCodeBench/32,3,0.9379971
fold_8,test,BigCodeBench/652,1,0.99621373
fold_8,test,BigCodeBench/652,2,0.993718
fold_8,test,BigCodeBench/652,3,0.9928684
fold_8,test,BigCodeBench/479,1,0.9903534
fold_8,test,BigCodeBench/479,2,0.9957586
fold_8,test,BigCodeBench/479,3,0.98530924
fold_8,test,BigCodeBench/592,1,0.97810894
fold_8,test,BigCodeBench/592,2,0.9834775
fold_8,test,BigCodeBench/592,3,0.9773734
fold_8,test,BigCodeBench/644,1,0.98298633
fold_8,test,BigCodeBench/644,2,0.9865017
fold_8,test,BigCodeBench/644,3,0.9782951
fold_8,test,BigCodeBench/988,1,0.99480677
fold_8,test,BigCodeBench/988,2,0.9786856
fold_8,test,BigCodeBench/988,3,0.961801
fold_8,test,BigCodeBench/400,1,0.979616
fold_8,test,BigCodeBench/400,2,0.9806844
fold_8,test,BigCodeBench/400,3,0.9872722
fold_8,test,BigCodeBench/150,1,0.9880388
fold_8,test,BigCodeBench/150,2,0.9918038
fold_8,test,BigCodeBench/150,3,0.98489577
fold_8,test,BigCodeBench/847,1,0.9915663
fold_8,test,BigCodeBench/847,2,0.99499524
fold_8,test,BigCodeBench/847,3,0.99182487
fold_8,test,BigCodeBench/301,1,0.99749374
fold_8,test,BigCodeBench/301,2,0.98923856
fold_8,test,BigCodeBench/301,3,0.9916777
fold_8,test,BigCodeBench/442,1,0.99488246
fold_8,test,BigCodeBench/442,2,0.99760604
fold_8,test,BigCodeBench/442,3,0.99800366
fold_8,test,BigCodeBench/898,1,0.96999896
fold_8,test,BigCodeBench/898,2,0.99663764
fold_8,test,BigCodeBench/898,3,0.99885833
fold_8,test,BigCodeBench/1000,1,0.9590895
fold_8,test,BigCodeBench/1000,2,0.9714457
fold_8,test,BigCodeBench/1000,3,0.9735569
fold_8,test,BigCodeBench/273,1,0.99745274
fold_8,test,BigCodeBench/273,2,0.9970732
fold_8,test,BigCodeBench/273,3,0.997013
fold_8,test,BigCodeBench/593,1,0.99477327
fold_8,test,BigCodeBench/593,2,0.9925033
fold_8,test,BigCodeBench/593,3,0.9919108
fold_8,test,BigCodeBench/409,1,0.9927732
fold_8,test,BigCodeBench/409,2,0.98682714
fold_8,test,BigCodeBench/409,3,0.9902568
fold_8,test,BigCodeBench/488,1,0.9944174
fold_8,test,BigCodeBench/488,2,0.995014
fold_8,test,BigCodeBench/488,3,0.9928293
fold_8,test,BigCodeBench/1057,1,0.9869385
fold_8,test,BigCodeBench/1057,2,0.9883273
fold_8,test,BigCodeBench/1057,3,0.9884157
fold_8,test,BigCodeBench/512,1,0.99099237
fold_8,test,BigCodeBench/512,2,0.9848371
fold_8,test,BigCodeBench/512,3,0.98275495
fold_8,test,BigCodeBench/563,1,0.98076576
fold_8,test,BigCodeBench/563,2,0.9623927
fold_8,test,BigCodeBench/563,3,0.9792307
fold_8,test,BigCodeBench/811,1,0.98153454
fold_8,test,BigCodeBench/811,2,0.98698074
fold_8,test,BigCodeBench/811,3,0.98843604
fold_8,test,BigCodeBench/553,1,0.9678841
fold_8,test,BigCodeBench/553,2,0.9791112
fold_8,test,BigCodeBench/553,3,0.9622368
fold_8,test,BigCodeBench/223,1,0.98007834
fold_8,test,BigCodeBench/223,2,0.98157835
fold_8,test,BigCodeBench/223,3,0.992847
fold_8,test,BigCodeBench/326,1,0.9842226
fold_8,test,BigCodeBench/326,2,0.9978055
fold_8,test,BigCodeBench/326,3,0.99693936
fold_8,test,BigCodeBench/313,1,0.99405736
fold_8,test,BigCodeBench/313,2,0.9932115
fold_8,test,BigCodeBench/313,3,0.9940553
fold_8,test,BigCodeBench/1077,1,0.99145675
fold_8,test,BigCodeBench/1077,2,0.9882797
fold_8,test,BigCodeBench/1077,3,0.9916155
fold_8,test,BigCodeBench/853,1,0.98460084
fold_8,test,BigCodeBench/853,2,0.9944759
fold_8,test,BigCodeBench/853,3,0.9878824
fold_8,test,BigCodeBench/53,1,0.9961094
fold_8,test,BigCodeBench/53,2,0.99643815
fold_8,test,BigCodeBench/53,3,0.97970396
fold_8,test,BigCodeBench/608,1,0.9895349
fold_8,test,BigCodeBench/608,2,0.99417907
fold_8,test,BigCodeBench/608,3,0.995233
fold_8,test,BigCodeBench/95,1,0.98179126
fold_8,test,BigCodeBench/95,2,0.990362
fold_8,test,BigCodeBench/95,3,0.9966441
fold_8,test,BigCodeBench/945,1,0.99344826
fold_8,test,BigCodeBench/945,2,0.977178
fold_8,test,BigCodeBench/945,3,0.9942137
fold_8,test,BigCodeBench/109,1,0.97907424
fold_8,test,BigCodeBench/109,2,0.9913308
fold_8,test,BigCodeBench/109,3,0.98619956
fold_8,test,BigCodeBench/254,1,0.9928621
fold_8,test,BigCodeBench/254,2,0.9929942
fold_8,test,BigCodeBench/254,3,0.9902437
fold_8,test,BigCodeBench/189,1,0.9875393
fold_8,test,BigCodeBench/189,2,0.9849751
fold_8,test,BigCodeBench/189,3,0.9748208
fold_8,test,BigCodeBench/61,1,0.9979797
fold_8,test,BigCodeBench/61,2,0.98260194
fold_8,test,BigCodeBench/61,3,0.99429774
fold_8,test,BigCodeBench/916,1,0.96845186
fold_8,test,BigCodeBench/916,2,0.98410106
fold_8,test,BigCodeBench/916,3,0.97850364
fold_8,test,BigCodeBench/132,1,0.99281913
fold_8,test,BigCodeBench/132,2,0.9844039
fold_8,test,BigCodeBench/132,3,0.99176025
fold_8,test,BigCodeBench/1108,1,0.9392058
fold_8,test,BigCodeBench/1108,2,0.9573451
fold_8,test,BigCodeBench/1108,3,0.9297056
fold_8,test,BigCodeBench/482,1,0.9976343
fold_8,test,BigCodeBench/482,2,0.993612
fold_8,test,BigCodeBench/482,3,0.99745095
fold_8,test,BigCodeBench/865,1,0.9934669
fold_8,test,BigCodeBench/865,2,0.994265
fold_8,test,BigCodeBench/865,3,0.98922265
fold_9,fit,BigCodeBench/234,1,0.99670154
fold_9,fit,BigCodeBench/711,1,0.9725343
fold_9,fit,BigCodeBench/814,1,0.9914076
fold_9,fit,BigCodeBench/921,1,0.99583995
fold_9,fit,BigCodeBench/1093,1,0.9203757
fold_9,fit,BigCodeBench/227,1,0.99459094
fold_9,fit,BigCodeBench/1112,1,0.99023044
fold_9,fit,BigCodeBench/610,1,0.9825157
fold_9,fit,BigCodeBench/305,1,0.9979563
fold_9,fit,BigCodeBench/799,1,0.9764211
fold_9,fit,BigCodeBench/518,1,0.9808364
fold_9,fit,BigCodeBench/211,1,0.97728616
fold_9,fit,BigCodeBench/579,1,0.99259317
fold_9,fit,BigCodeBench/121,1,0.995978
fold_9,fit,BigCodeBench/657,1,0.9980067
fold_9,fit,BigCodeBench/422,1,0.99267423
fold_9,fit,BigCodeBench/1042,1,0.9827173
fold_9,fit,BigCodeBench/424,1,0.99151474
fold_9,fit,BigCodeBench/74,1,0.9949436
fold_9,fit,BigCodeBench/486,1,0.99189854
fold_9,fit,BigCodeBench/821,1,0.9860866
fold_9,fit,BigCodeBench/111,1,0.9723883
fold_9,fit,BigCodeBench/655,1,0.98706007
fold_9,fit,BigCodeBench/452,1,0.9930767
fold_9,fit,BigCodeBench/888,1,0.949669
fold_9,fit,BigCodeBench/1058,1,0.9939595
fold_9,fit,BigCodeBench/1068,1,0.9979674
fold_9,fit,BigCodeBench/494,1,0.9936173
fold_9,fit,BigCodeBench/1082,1,0.9749305
fold_9,fit,BigCodeBench/910,1,0.97600853
fold_9,fit,BigCodeBench/29,1,0.9962424
fold_9,fit,BigCodeBench/105,1,0.9902164
fold_9,fit,BigCodeBench/1121,1,0.9697247
fold_9,fit,BigCodeBench/771,1,0.9913274
fold_9,fit,BigCodeBench/661,1,0.98353887
fold_9,fit,BigCodeBench/298,1,0.99357677
fold_9,fit,BigCodeBench/915,1,0.99789286
fold_9,fit,BigCodeBench/1139,1,0.99162805
fold_9,fit,BigCodeBench/177,1,0.9884143
fold_9,fit,BigCodeBench/996,1,0.9516603
fold_9,fit,BigCodeBench/599,1,0.98526406
fold_9,fit,BigCodeBench/250,1,0.97176486
fold_9,fit,BigCodeBench/558,1,0.98958933
fold_9,fit,BigCodeBench/183,1,0.9911717
fold_9,fit,BigCodeBench/346,1,0.9909717
fold_9,validate,BigCodeBench/433,1,0.9921835
fold_9,validate,BigCodeBench/205,1,0.98865056
fold_9,validate,BigCodeBench/952,1,0.99595344
fold_9,validate,BigCodeBench/271,1,0.99125254
fold_9,validate,BigCodeBench/70,1,0.98021543
fold_9,validate,BigCodeBench/1073,1,0.9667704
fold_9,validate,BigCodeBench/972,1,0.9798466
fold_9,validate,BigCodeBench/541,1,0.99845374
fold_9,validate,BigCodeBench/851,1,0.9916538
fold_9,validate,BigCodeBench/611,1,0.9824744
fold_9,validate,BigCodeBench/1129,1,0.98009115
fold_9,validate,BigCodeBench/484,1,0.99325264
fold_9,validate,BigCodeBench/1116,1,0.99232507
fold_9,validate,BigCodeBench/995,1,0.99693775
fold_9,validate,BigCodeBench/458,1,0.98669714
fold_9,validate,BigCodeBench/36,1,0.9916565
fold_9,validate,BigCodeBench/893,1,0.9915638
fold_9,validate,BigCodeBench/492,1,0.9938327
fold_9,validate,BigCodeBench/1100,1,0.98922706
fold_9,validate,BigCodeBench/32,1,0.96205175
fold_9,validate,BigCodeBench/652,1,0.993718
fold_9,validate,BigCodeBench/479,1,0.9903534
fold_9,validate,BigCodeBench/592,1,0.9773734
fold_9,validate,BigCodeBench/644,1,0.9865017
fold_9,validate,BigCodeBench/988,1,0.99480677
fold_9,validate,BigCodeBench/400,1,0.9806844
fold_9,validate,BigCodeBench/150,1,0.9918038
fold_9,validate,BigCodeBench/847,1,0.9915663
fold_9,validate,BigCodeBench/301,1,0.98923856
fold_9,validate,BigCodeBench/442,1,0.99760604
fold_9,validate,BigCodeBench/898,1,0.99663764
fold_9,validate,BigCodeBench/1000,1,0.9590895
fold_9,validate,BigCodeBench/273,1,0.997013
fold_9,validate,BigCodeBench/593,1,0.9925033
fold_9,validate,BigCodeBench/409,1,0.9927732
fold_9,validate,BigCodeBench/488,1,0.9928293
fold_9,validate,BigCodeBench/1057,1,0.9883273
fold_9,validate,BigCodeBench/512,1,0.99099237
fold_9,validate,BigCodeBench/563,1,0.9792307
fold_9,validate,BigCodeBench/811,1,0.98698074
fold_9,validate,BigCodeBench/553,1,0.9622368
fold_9,validate,BigCodeBench/223,1,0.98157835
fold_9,validate,BigCodeBench/326,1,0.99693936
fold_9,validate,BigCodeBench/313,1,0.9940553
fold_9,validate,BigCodeBench/1077,1,0.9916155
fold_9,test,BigCodeBench/627,1,0.9960549
fold_9,test,BigCodeBench/627,2,0.9977484
fold_9,test,BigCodeBench/627,3,0.9814451
fold_9,test,BigCodeBench/425,1,0.9892604
fold_9,test,BigCodeBench/425,2,0.989119
fold_9,test,BigCodeBench/425,3,0.98687875
fold_9,test,BigCodeBench/1021,1,0.9977993
fold_9,test,BigCodeBench/1021,2,0.9971888
fold_9,test,BigCodeBench/1021,3,0.99700046
fold_9,test,BigCodeBench/651,1,0.98702216
fold_9,test,BigCodeBench/651,2,0.99454194
fold_9,test,BigCodeBench/651,3,0.98973274
fold_9,test,BigCodeBench/158,1,0.96671957
fold_9,test,BigCodeBench/158,2,0.94266105
fold_9,test,BigCodeBench/158,3,0.94176936
fold_9,test,BigCodeBench/90,1,0.99569535
fold_9,test,BigCodeBench/90,2,0.99655735
fold_9,test,BigCodeBench/90,3,0.9970509
fold_9,test,BigCodeBench/793,1,0.9928134
fold_9,test,BigCodeBench/793,2,0.9946239
fold_9,test,BigCodeBench/793,3,0.9874512
fold_9,test,BigCodeBench/84,1,0.9984081
fold_9,test,BigCodeBench/84,2,0.9980518
fold_9,test,BigCodeBench/84,3,0.9971666
fold_9,test,BigCodeBench/474,1,0.9934486
fold_9,test,BigCodeBench/474,2,0.9925102
fold_9,test,BigCodeBench/474,3,0.9933859
fold_9,test,BigCodeBench/434,1,0.9956054
fold_9,test,BigCodeBench/434,2,0.9943502
fold_9,test,BigCodeBench/434,3,0.9915171
fold_9,test,BigCodeBench/290,1,0.98489773
fold_9,test,BigCodeBench/290,2,0.97626173
fold_9,test,BigCodeBench/290,3,0.9908762
fold_9,test,BigCodeBench/1103,1,0.98160505
fold_9,test,BigCodeBench/1103,2,0.98220676
fold_9,test,BigCodeBench/1103,3,0.99058986
fold_9,test,BigCodeBench/1019,1,0.9922161
fold_9,test,BigCodeBench/1019,2,0.99732274
fold_9,test,BigCodeBench/1019,3,0.9950914
fold_9,test,BigCodeBench/387,1,0.99606323
fold_9,test,BigCodeBench/387,2,0.9910227
fold_9,test,BigCodeBench/387,3,0.98942906
fold_9,test,BigCodeBench/181,1,0.9952094
fold_9,test,BigCodeBench/181,2,0.9639502
fold_9,test,BigCodeBench/181,3,0.9973758
fold_9,test,BigCodeBench/385,1,0.9879762
fold_9,test,BigCodeBench/385,2,0.9850502
fold_9,test,BigCodeBench/385,3,0.9551291
fold_9,test,BigCodeBench/463,1,0.98896456
fold_9,test,BigCodeBench/463,2,0.9772946
fold_9,test,BigCodeBench/463,3,0.98177046
fold_9,test,BigCodeBench/801,1,0.97954327
fold_9,test,BigCodeBench/801,2,0.9864318
fold_9,test,BigCodeBench/801,3,0.9866001
fold_9,test,BigCodeBench/473,1,0.98789424
fold_9,test,BigCodeBench/473,2,0.9872455
fold_9,test,BigCodeBench/473,3,0.99244964
fold_9,test,BigCodeBench/800,1,0.9891056
fold_9,test,BigCodeBench/800,2,0.98553
fold_9,test,BigCodeBench/800,3,0.98796695
fold_9,test,BigCodeBench/601,1,0.98740447
fold_9,test,BigCodeBench/601,2,0.99076897
fold_9,test,BigCodeBench/601,3,0.988863
fold_9,test,BigCodeBench/248,1,0.9874482
fold_9,test,BigCodeBench/248,2,0.9858278
fold_9,test,BigCodeBench/248,3,0.9948052
fold_9,test,BigCodeBench/39,1,0.98833054
fold_9,test,BigCodeBench/39,2,0.9854618
fold_9,test,BigCodeBench/39,3,0.9892518
fold_9,test,BigCodeBench/44,1,0.9727764
fold_9,test,BigCodeBench/44,2,0.9705981
fold_9,test,BigCodeBench/44,3,0.96427363
fold_9,test,BigCodeBench/322,1,0.9837242
fold_9,test,BigCodeBench/322,2,0.9867952
fold_9,test,BigCodeBench/322,3,0.9934503
fold_9,test,BigCodeBench/449,1,0.99483925
fold_9,test,BigCodeBench/449,2,0.9883871
fold_9,test,BigCodeBench/449,3,0.99572295
fold_9,test,BigCodeBench/94,1,0.9982562
fold_9,test,BigCodeBench/94,2,0.99360186
fold_9,test,BigCodeBench/94,3,0.99767363
fold_9,test,BigCodeBench/1004,1,0.9941497
fold_9,test,BigCodeBench/1004,2,0.9900521
fold_9,test,BigCodeBench/1004,3,0.99336445
fold_9,test,BigCodeBench/901,1,0.9548024
fold_9,test,BigCodeBench/901,2,0.9911699
fold_9,test,BigCodeBench/901,3,0.9622343
fold_9,test,BigCodeBench/152,1,0.9977367
fold_9,test,BigCodeBench/152,2,0.99678373
fold_9,test,BigCodeBench/152,3,0.9957715
fold_9,test,BigCodeBench/765,1,0.9888515
fold_9,test,BigCodeBench/765,2,0.9971394
fold_9,test,BigCodeBench/765,3,0.9924959
fold_9,test,BigCodeBench/964,1,0.99693406
fold_9,test,BigCodeBench/964,2,0.9977065
fold_9,test,BigCodeBench/964,3,0.9970867
fold_9,test,BigCodeBench/835,1,0.99282146
fold_9,test,BigCodeBench/835,2,0.99258935
fold_9,test,BigCodeBench/835,3,0.99668354
fold_9,test,BigCodeBench/1071,1,0.99195635
fold_9,test,BigCodeBench/1071,2,0.98578995
fold_9,test,BigCodeBench/1071,3,0.9816146
fold_9,test,BigCodeBench/570,1,0.9615502
fold_9,test,BigCodeBench/570,2,0.97112536
fold_9,test,BigCodeBench/570,3,0.96369696
fold_9,test,BigCodeBench/372,1,0.96092904
fold_9,test,BigCodeBench/372,2,0.96405566
fold_9,test,BigCodeBench/372,3,0.98500454
fold_9,test,BigCodeBench/79,1,0.9900923
fold_9,test,BigCodeBench/79,2,0.9931504
fold_9,test,BigCodeBench/79,3,0.98781735
fold_9,test,BigCodeBench/1046,1,0.99661624
fold_9,test,BigCodeBench/1046,2,0.99159575
fold_9,test,BigCodeBench/1046,3,0.99174124
fold_9,test,BigCodeBench/6,1,0.9160155
fold_9,test,BigCodeBench/6,2,0.9266248
fold_9,test,BigCodeBench/6,3,0.9529389
fold_9,test,BigCodeBench/12,1,0.99525845
fold_9,test,BigCodeBench/12,2,0.98650825
fold_9,test,BigCodeBench/12,3,0.99408925
fold_9,test,BigCodeBench/942,1,0.9982985
fold_9,test,BigCodeBench/942,2,0.9963049
fold_9,test,BigCodeBench/942,3,0.99685156
fold_9,test,BigCodeBench/65,1,0.9871569
fold_9,test,BigCodeBench/65,2,0.98852396
fold_9,test,BigCodeBench/65,3,0.985371
fold_9,test,BigCodeBench/231,1,0.9960732
fold_9,test,BigCodeBench/231,2,0.9953469
fold_9,test,BigCodeBench/231,3,0.9968441
fold_9,test,BigCodeBench/1090,1,0.99184155
fold_9,test,BigCodeBench/1090,2,0.99247813
fold_9,test,BigCodeBench/1090,3,0.99001336
fold_9,test,BigCodeBench/576,1,0.9876619
fold_9,test,BigCodeBench/576,2,0.9808204
fold_9,test,BigCodeBench/576,3,0.97182554
fold_9,test,BigCodeBench/728,1,0.98537
fold_9,test,BigCodeBench/728,2,0.993241
fold_9,test,BigCodeBench/728,3,0.992294
fold_9,test,BigCodeBench/1098,1,0.9907316
fold_9,test,BigCodeBench/1098,2,0.98543113
fold_9,test,BigCodeBench/1098,3,0.98262566
fold_9,test,BigCodeBench/871,1,0.9816449
fold_9,test,BigCodeBench/871,2,0.9803258
fold_9,test,BigCodeBench/871,3,0.99339306
fold_9,test,BigCodeBench/503,1,0.9906213
fold_9,test,BigCodeBench/503,2,0.9800806
fold_9,test,BigCodeBench/503,3,0.993232
fold_9,test,BigCodeBench/1067,1,0.99395454
fold_9,test,BigCodeBench/1067,2,0.9762147
fold_9,test,BigCodeBench/1067,3,0.9791842
fold_9,test,BigCodeBench/255,1,0.9765167
fold_9,test,BigCodeBench/255,2,0.9632221
fold_9,test,BigCodeBench/255,3,0.9850464
fold_9,test,BigCodeBench/468,1,0.93693095
fold_9,test,BigCodeBench/468,2,0.9606097
fold_9,test,BigCodeBench/468,3,0.96820647
fold_9,test,BigCodeBench/802,1,0.9682981
fold_9,test,BigCodeBench/802,2,0.98071337
fold_9,test,BigCodeBench/802,3,0.9849731
fold_9,test,BigCodeBench/1066,1,0.9948799
fold_9,test,BigCodeBench/1066,2,0.9927851
fold_9,test,BigCodeBench/1066,3,0.9956165
fold_9,test,BigCodeBench/356,1,0.9914143
fold_9,test,BigCodeBench/356,2,0.99462366
fold_9,test,BigCodeBench/356,3,0.9822868
fold_9,test,BigCodeBench/457,1,0.94858027
fold_9,test,BigCodeBench/457,2,0.9711624
fold_9,test,BigCodeBench/457,3,0.9824175
fold_9,test,BigCodeBench/56,1,0.9877007
fold_9,test,BigCodeBench/56,2,0.97979474
fold_9,test,BigCodeBench/56,3,0.9710612
fold_9,test,BigCodeBench/810,1,0.98283935
fold_9,test,BigCodeBench/810,2,0.98318666
fold_9,test,BigCodeBench/810,3,0.99553686
fold_9,test,BigCodeBench/324,1,0.985431
fold_9,test,BigCodeBench/324,2,0.9940673
fold_9,test,BigCodeBench/324,3,0.99034244
fold_9,test,BigCodeBench/899,1,0.9962013
fold_9,test,BigCodeBench/899,2,0.9976666
fold_9,test,BigCodeBench/899,3,0.99213314
fold_9,test,BigCodeBench/1016,1,0.9964299
fold_9,test,BigCodeBench/1016,2,0.9940038
fold_9,test,BigCodeBench/1016,3,0.9927572
fold_9,test,BigCodeBench/235,1,0.99353856
fold_9,test,BigCodeBench/235,2,0.9878838
fold_9,test,BigCodeBench/235,3,0.9926621
fold_9,test,BigCodeBench/428,1,0.99052405
fold_9,test,BigCodeBench/428,2,0.9896476
fold_9,test,BigCodeBench/428,3,0.9827275
fold_9,test,BigCodeBench/190,1,0.99364376
fold_9,test,BigCodeBench/190,2,0.9842347
fold_9,test,BigCodeBench/190,3,0.9742
fold_9,test,BigCodeBench/319,1,0.9898739
fold_9,test,BigCodeBench/319,2,0.99220395
fold_9,test,BigCodeBench/319,3,0.99666595
fold_9,test,BigCodeBench/155,1,0.99047816
fold_9,test,BigCodeBench/155,2,0.9892905
fold_9,test,BigCodeBench/155,3,0.99002004
fold_9,test,BigCodeBench/31,1,0.97561944
fold_9,test,BigCodeBench/31,2,0.9876512
fold_9,test,BigCodeBench/31,3,0.9847224
fold_9,test,BigCodeBench/509,1,0.9952735
fold_9,test,BigCodeBench/509,2,0.99777716
fold_9,test,BigCodeBench/509,3,0.993397
fold_9,test,BigCodeBench/564,1,0.98337394
fold_9,test,BigCodeBench/564,2,0.987723
fold_9,test,BigCodeBench/564,3,0.96985763
fold_9,test,BigCodeBench/522,1,0.9971565
fold_9,test,BigCodeBench/522,2,0.9903447
fold_9,test,BigCodeBench/522,3,0.9954433
fold_9,test,BigCodeBench/267,1,0.99801946
fold_9,test,BigCodeBench/267,2,0.9941208
fold_9,test,BigCodeBench/267,3,0.9968574
fold_9,test,BigCodeBench/737,1,0.97672486
fold_9,test,BigCodeBench/737,2,0.96879
fold_9,test,BigCodeBench/737,3,0.9622038
fold_9,test,BigCodeBench/723,1,0.991845
fold_9,test,BigCodeBench/723,2,0.9852405
fold_9,test,BigCodeBench/723,3,0.9884932
fold_9,test,BigCodeBench/182,1,0.98045635
fold_9,test,BigCodeBench/182,2,0.97636783
fold_9,test,BigCodeBench/182,3,0.99126685
fold_9,test,BigCodeBench/378,1,0.99752957
fold_9,test,BigCodeBench/378,2,0.9960331
fold_9,test,BigCodeBench/378,3,0.9979418
fold_9,test,BigCodeBench/617,1,0.9899982
fold_9,test,BigCodeBench/617,2,0.9976561
fold_9,test,BigCodeBench/617,3,0.9964775
fold_9,test,BigCodeBench/526,1,0.98519343
fold_9,test,BigCodeBench/526,2,0.997156
fold_9,test,BigCodeBench/526,3,0.9971434
fold_9,test,BigCodeBench/892,1,0.9872495
fold_9,test,BigCodeBench/892,2,0.99460435
fold_9,test,BigCodeBench/892,3,0.9867812
fold_9,test,BigCodeBench/935,1,0.98415446
fold_9,test,BigCodeBench/935,2,0.9766277
fold_9,test,BigCodeBench/935,3,0.9752314
fold_9,test,BigCodeBench/242,1,0.99772084
fold_9,test,BigCodeBench/242,2,0.9917794
fold_9,test,BigCodeBench/242,3,0.99783987
fold_9,test,BigCodeBench/411,1,0.99507636
fold_9,test,BigCodeBench/411,2,0.9932459
fold_9,test,BigCodeBench/411,3,0.9916818
fold_9,test,BigCodeBench/13,1,0.99577236
fold_9,test,BigCodeBench/13,2,0.99892586
fold_9,test,BigCodeBench/13,3,0.99796116
fold_9,test,BigCodeBench/264,1,0.99229705
fold_9,test,BigCodeBench/264,2,0.97950685
fold_9,test,BigCodeBench/264,3,0.99174964
fold_9,test,BigCodeBench/63,1,0.9955071
fold_9,test,BigCodeBench/63,2,0.9963431
fold_9,test,BigCodeBench/63,3,0.99040425
fold_9,test,BigCodeBench/1114,1,0.99549097
fold_9,test,BigCodeBench/1114,2,0.99411
fold_9,test,BigCodeBench/1114,3,0.99517447
fold_9,test,BigCodeBench/1001,1,0.99568427
